,Latitude,Longitude,altitude
13866,37.7763886,-122.4194247,17.83
13867,37.7763907,-122.3959132,3.81
13868,37.7764033,-122.4823361,45.37
13869,37.7764217,-122.4229027,19.94
13870,37.7764237,-122.4566836,72.97
13871,37.7764272,-122.4144722,15.92
13872,37.7764274,-122.4920115,72.04
13873,37.7764292,-122.4156861,16.25
13874,37.7764401,-122.4030322,3.81
13875,37.7764406,-122.408249,5.77
13876,37.7764448,-122.4415072,64.67
13877,37.7764468,-122.3989312,3.41
13878,37.7764477,-122.5116715,9.17
13879,37.7764519,-122.4812661,54.87
13880,37.7764598,-122.4119245,10.21
13881,37.7764624,-122.3940667,3.41
13882,37.7764706,-122.4262857,23.76
13883,37.7764773,-122.4187153,17.29
13884,37.7764786,-122.4019898,3.45
13885,37.7764945,-122.4721008,67.05
13886,37.7765005,-122.4801934,55.4
13887,37.7765059,-122.4174506,16.87
13888,37.776513,-122.3940037,3.3
13889,37.776517,-122.4296668,37.56
13890,37.7765198,-122.4075603,5.33
13891,37.7765227,-122.3901673,0.05
13892,37.7765273,-122.4175448,16.95
13893,37.7765433,-122.4176198,16.88
13894,37.7765492,-122.4791209,49.35
13895,37.7765532,-122.4175125,16.95
13896,37.776554,-122.4844953,59.57
13897,37.7765642,-122.4180049,16.96
13898,37.7765661,-122.3900606,0.08
13899,37.7765672,-122.4330511,61.38
13900,37.776574,-122.3987697,3.5
13901,37.7765782,-122.4142816,15.42
13902,37.7765894,-122.4175696,16.75
13903,37.7765976,-122.4780513,50.86
13904,37.7766225,-122.4049117,4.4
13905,37.7766304,-122.4212581,18.75
13906,37.7766448,-122.4017797,3.16
13907,37.7766462,-122.476981,57.02
13908,37.7766531,-122.4121681,10.9
13909,37.7766536,-122.4398652,63.45
13910,37.7766582,-122.3945563,3.42
13911,37.7766692,-122.4296965,35.78
13912,37.7766783,-122.4246457,21.84
13913,37.7766794,-122.5118817,9.73
13914,37.7766856,-122.4212692,18.9
13915,37.77669,-122.411014,9.21
13916,37.7766949,-122.4759083,58.45
13917,37.7767058,-122.4141205,15.24
13918,37.7767118,-122.4243811,21.73
13919,37.776714,-122.4153262,16.9
13920,37.7767255,-122.4033895,3.99
13921,37.7767271,-122.428022,30.72
13922,37.7767386,-122.4467251,76.9
13923,37.7767434,-122.4748383,65.26
13924,37.7767525,-122.407854,5.34
13925,37.7767681,-122.3985321,3.37
13926,37.7767754,-122.4036687,3.93
13927,37.7767764,-122.4314038,46.31
13928,37.7767766,-122.4295682,34.9
13929,37.7767944,-122.4737141,69.2
13930,37.7767981,-122.4387283,62.27
13931,37.7768017,-122.5120355,10.09
13932,37.7768242,-122.4730566,67.99
13933,37.7768288,-122.4567653,74.06
13934,37.7768319,-122.3936017,3.95
13935,37.7768423,-122.4046343,4.28
13936,37.7768436,-122.4585735,66.88
13937,37.7768453,-122.4725925,66.98
13938,37.7768505,-122.4724789,66.89
13939,37.7768602,-122.4382406,61.87
13940,37.7768664,-122.4721275,66.92
13941,37.7768682,-122.4532082,99.46
13942,37.776872,-122.4381475,61.7
13943,37.776872,-122.3904556,2.62
13944,37.7768727,-122.4719866,66.86
13945,37.7768781,-122.4718666,66.86
13946,37.7768892,-122.4716244,66.76
13947,37.7768892,-122.4229968,20.38
13948,37.7768937,-122.4715248,66.78
13949,37.776909,-122.4064149,4.82
13950,37.7769134,-122.4710902,67.86
13951,37.7769136,-122.3930596,3.96
13952,37.776919,-122.4014329,3.33
13953,37.776931,-122.4045223,4.18
13954,37.7769341,-122.3903547,0
13955,37.7769363,-122.4263787,24.08
13956,37.7769369,-122.4705718,69.52
13957,37.7769424,-122.4704505,69.77
13958,37.77695,-122.4225211,19.94
13959,37.7769571,-122.4449813,69.03
13960,37.776961,-122.4524783,100.88
13961,37.7769688,-122.4064899,4.85
13962,37.7769797,-122.4532398,99.21
13963,37.7769851,-122.4297597,34.23
13964,37.7769895,-122.3951464,3.51
13965,37.7769897,-122.4522524,101.31
13966,37.7769911,-122.4693775,70.4
13967,37.7770036,-122.4296143,33.89
13968,37.7770184,-122.4126268,12.31
13969,37.7770312,-122.4012909,3.26
13970,37.7770323,-122.4519171,101.58
13971,37.7770372,-122.455145,84.69
13972,37.7770395,-122.4683093,70.95
13973,37.7770511,-122.4012658,3.41
13974,37.7770522,-122.3981712,3.49
13975,37.7770577,-122.3950575,3.44
13976,37.7770786,-122.4365257,70.78
13977,37.7770881,-122.467239,68.34
13978,37.777092,-122.410506,8.87
13979,37.7770933,-122.421351,19.14
13980,37.7771022,-122.4513672,102.16
13981,37.7771151,-122.4287367,31.22
13982,37.7771291,-122.3906699,3.63
13983,37.7771368,-122.4661649,61.97
13984,37.7771452,-122.4247381,22.26
13985,37.7771483,-122.3949368,3.46
13986,37.7771536,-122.3951784,3.45
13987,37.7771542,-122.4017251,3.43
13988,37.7771545,-122.3927516,4.3
13989,37.7771594,-122.4433994,69.12
13990,37.7771792,-122.4073136,5.32
13991,37.7771839,-122.3995349,3.51
13992,37.7771853,-122.4650957,60.3
13993,37.7771939,-122.4281162,30.01
13994,37.7772109,-122.3915389,3.54
13995,37.7772149,-122.4504811,99.16
13996,37.7772226,-122.4298077,33.36
13997,37.7772234,-122.3948412,3.49
13998,37.7772335,-122.4049024,4.27
13999,37.7772338,-122.4640256,58.98
14000,37.7772402,-122.4582037,67.45
14001,37.7772483,-122.4276879,28.84
14002,37.7772657,-122.4129373,13.23
14003,37.7772671,-122.3908391,3.54
14004,37.777268,-122.4579087,69.25
14005,37.7772763,-122.4499974,94.99
14006,37.7772779,-122.404082,4.07
14007,37.7772789,-122.4274463,27.93
14008,37.7772822,-122.4629583,59.1
14009,37.777287,-122.458608,66.07
14010,37.7772895,-122.4348708,60.39
14011,37.7772922,-122.3996708,3.51
14012,37.7772951,-122.4197815,18.32
14013,37.7773016,-122.3930097,4.29
14014,37.7773094,-122.472018,64.68
14015,37.7773172,-122.419609,18.29
14016,37.7773274,-122.4495959,92.19
14017,37.7773309,-122.4618849,59.71
14018,37.777341,-122.3925157,4.49
14019,37.7773432,-122.5028244,64.95
14020,37.7773521,-122.416133,18.1
14021,37.777355,-122.4230904,20.82
14022,37.7773608,-122.449333,90.11
14023,37.7773648,-122.3908154,3.68
14024,37.7773689,-122.399767,3.52
14025,37.777375,-122.3954574,3.42
14026,37.777378,-122.4416973,70.75
14027,37.7773796,-122.4608116,60.88
14028,37.7773938,-122.3946235,3.94
14029,37.7773973,-122.45688,75
14030,37.777399,-122.4070353,5.02
14031,37.7774027,-122.4264716,24.88
14032,37.7774092,-122.3908754,3.54
14033,37.7774186,-122.3998293,3.61
14034,37.7774293,-122.4597409,63.23
14035,37.7774393,-122.4487156,86.25
14036,37.7774409,-122.5006829,65.08
14037,37.7774549,-122.4131749,13.64
14038,37.7774567,-122.4591843,64.33
14039,37.7774575,-122.3960998,3.47
14040,37.7774586,-122.4410648,71.85
14041,37.7774619,-122.4162654,17.94
14042,37.7774799,-122.4533387,97.33
14043,37.7774876,-122.4038211,3.61
14044,37.7774974,-122.4332393,49.37
14045,37.7774985,-122.4163079,17.96
14046,37.7775004,-122.4560701,78.81
14047,37.7775161,-122.4180638,17.4
14048,37.777537,-122.3911308,3.68
14049,37.7775441,-122.4586263,65.78
14050,37.7775451,-122.416362,17.93
14051,37.7775527,-122.4478236,83.07
14052,37.777553,-122.409923,7.83
14053,37.7775628,-122.421445,19.58
14054,37.7775761,-122.4175878,17.58
14055,37.7775881,-122.440049,74.97
14056,37.7775902,-122.4174764,17.58
14057,37.7776069,-122.4552359,83.39
14058,37.7776111,-122.4248309,22.59
14059,37.7776176,-122.421456,19.65
14060,37.7776238,-122.4045159,3.92
14061,37.7776285,-122.406744,4.81
14062,37.7776328,-122.4133942,13.93
14063,37.7776673,-122.394274,4.47
14064,37.7776681,-122.4469158,81.25
14065,37.7776713,-122.3958308,3.45
14066,37.7776774,-122.4169584,17.93
14067,37.7776933,-122.4241833,22.04
14068,37.7777072,-122.4035391,3.01
14069,37.7777074,-122.4315916,36.61
14070,37.7777106,-122.4046275,3.81
14071,37.7777192,-122.454355,89.52
14072,37.7777193,-122.4239788,21.74
14073,37.7777307,-122.4383207,66.24
14074,37.7777331,-122.3956682,3.49
14075,37.777734,-122.4942538,66.09
14076,37.7777366,-122.4586396,65.63
14077,37.7777508,-122.4164247,18.15
14078,37.77776,-122.3914156,3.93
14079,37.7777658,-122.4311309,35.39
14080,37.7777824,-122.4197253,18.57
14081,37.7777841,-122.4309869,34.5
14082,37.7777945,-122.4384292,66.32
14083,37.7777972,-122.3959894,3.5
14084,37.7778043,-122.400313,3.62
14085,37.777806,-122.4383359,66.4
14086,37.7778097,-122.3923664,4.71
14087,37.7778174,-122.4307243,33.78
14088,37.7778191,-122.4231817,21.34
14089,37.7778316,-122.492113,76.56
14090,37.7778356,-122.4534065,96.87
14091,37.7778393,-122.4016133,2.86
14092,37.7778595,-122.406452,4.61
14093,37.7778687,-122.4265671,25.27
14094,37.7778915,-122.4451725,76.87
14095,37.7778929,-122.4524357,102.45
14096,37.7779071,-122.3939692,5
14097,37.7779158,-122.4299478,31.49
14098,37.777924,-122.4845944,48.78
14099,37.7779251,-122.4032632,2.94
14100,37.7779254,-122.4181465,17.94
14101,37.7779293,-122.4899693,82.7
14102,37.7779342,-122.4298027,31.37
14103,37.7779517,-122.4552791,83.46
14104,37.7779627,-122.4220697,20.39
14105,37.7779686,-122.4525535,101.75
14106,37.7779689,-122.3938906,4.95
14107,37.777974,-122.4181563,18
14108,37.777976,-122.3916917,4.48
14109,37.7779762,-122.409388,7.9
14110,37.777977,-122.4042787,3.52
14111,37.7779801,-122.4049624,3.82
14112,37.7779809,-122.4524536,102.46
14113,37.7779893,-122.4249064,23.21
14114,37.7780059,-122.4515494,107.82
14115,37.7780104,-122.4586601,65.35
14116,37.7780127,-122.4367137,60.72
14117,37.7780155,-122.4062545,4.68
14118,37.7780164,-122.3969459,3.63
14119,37.7780248,-122.3962795,3.41
14120,37.778027,-122.4878241,69.09
14121,37.7780292,-122.4215383,20.06
14122,37.7780435,-122.428941,30.08
14123,37.7780485,-122.4124175,13.22
14124,37.7780731,-122.4211927,19.67
14125,37.7780757,-122.4867537,55.43
14126,37.7780766,-122.4050868,3.82
14127,37.7780777,-122.424924,23.38
14128,37.7780814,-122.4361697,59.38
14129,37.77809,-122.4061601,4.6
14130,37.7780943,-122.4019545,2.51
14131,37.7780956,-122.4515678,107.8
14132,37.7781011,-122.443519,78.4
14133,37.7781037,-122.4359931,58.9
14134,37.7781066,-122.4051236,3.97
14135,37.7781245,-122.4856831,48.41
14136,37.7781247,-122.4506668,103.89
14137,37.778129,-122.412322,13.05
14138,37.7781326,-122.3964122,3.43
14139,37.7781551,-122.3919168,4.82
14140,37.7781564,-122.4029704,3.11
14141,37.7781589,-122.4205169,19.01
14142,37.7781618,-122.4060691,4.48
14143,37.7781732,-122.4846124,47.91
14144,37.7781792,-122.4509032,105.04
14145,37.7781941,-122.4277533,28.32
14146,37.7782073,-122.4506836,103.8
14147,37.7782199,-122.4165232,18.47
14148,37.7782204,-122.4350682,56.64
14149,37.7782221,-122.48354,47.18
14150,37.7782285,-122.4052784,3.8
14151,37.7782316,-122.3935568,6.16
14152,37.7782327,-122.4274483,27.67
14153,37.7782407,-122.4141615,15.56
14154,37.7782418,-122.4199716,18.92
14155,37.7782435,-122.4503477,100.98
14156,37.7782465,-122.4009167,3.37
14157,37.778256,-122.4300166,30.9
14158,37.7782608,-122.4272268,27.18
14159,37.7782707,-122.4824714,44.52
14160,37.7782726,-122.4346547,54.15
14161,37.7782751,-122.4498696,97.96
14162,37.7782787,-122.4198255,19.02
14163,37.7782872,-122.396607,3.62
14164,37.778308,-122.4418837,78.49
14165,37.7783195,-122.4814007,45.02
14166,37.7783324,-122.426662,26.07
14167,37.7783504,-122.4038024,3.68
14168,37.7783567,-122.4492253,95.02
14169,37.7783683,-122.4803289,49.53
14170,37.7783762,-122.4338339,47.06
14171,37.778384,-122.3964825,3.61
14172,37.7783974,-122.4489038,94.23
14173,37.7784066,-122.4003353,3.56
14174,37.7784094,-122.4088393,7.32
14175,37.7784172,-122.4792555,48.35
14176,37.7784197,-122.4099452,9.22
14177,37.7784245,-122.4846306,47.61
14178,37.7784279,-122.4334247,44.56
14179,37.7784377,-122.3932948,6.53
14180,37.7784451,-122.4011173,3.5
14181,37.7784618,-122.4011382,3.5
14182,37.7784658,-122.4781863,49.25
14183,37.7784851,-122.4254529,24.54
14184,37.7784902,-122.4182535,18.73
14185,37.7785063,-122.414495,16.32
14186,37.7785081,-122.4056312,4.61
14187,37.7785095,-122.448019,91.36
14188,37.7785146,-122.4771155,48.7
14189,37.7785165,-122.4402401,77.52
14190,37.7785401,-122.4250171,24.04
14191,37.7785634,-122.4760431,49.32
14192,37.7785697,-122.4475493,89.95
14193,37.778592,-122.4396481,72.63
14194,37.7785944,-122.3962112,3.76
14195,37.7786073,-122.4013208,3.26
14196,37.7786114,-122.4023944,2.83
14197,37.7786121,-122.4749732,56.01
14198,37.7786245,-122.4471085,89.02
14199,37.7786279,-122.3913742,4.94
14200,37.7786354,-122.4317813,35.58
14201,37.7786633,-122.4738488,56.94
14202,37.7786738,-122.4900231,74.15
14203,37.7786767,-122.4166194,18.75
14204,37.7786814,-122.4147149,16.43
14205,37.7786831,-122.4314065,34.75
14206,37.7786949,-122.405394,4.61
14207,37.7787018,-122.4465047,88.93
14208,37.7787046,-122.3960727,4.06
14209,37.7787068,-122.3971451,3.61
14210,37.7787098,-122.4464423,88.79
14211,37.7787107,-122.4161967,18.1
14212,37.7787144,-122.4727268,55.02
14213,37.7787205,-122.4147639,16.44
14214,37.7787235,-122.4386182,62.11
14215,37.7787284,-122.3969127,3.57
14216,37.7787356,-122.4722619,55.13
14217,37.7787356,-122.4385232,62.22
14218,37.778742,-122.472121,55.15
14219,37.778745,-122.4309205,32.73
14220,37.7787484,-122.4233714,22.14
14221,37.7787549,-122.4460892,88.92
14222,37.7787631,-122.4716588,55.37
14223,37.7787743,-122.458715,64.43
14224,37.7787748,-122.5029273,81.4
14225,37.7787765,-122.4148257,16.44
14226,37.7787828,-122.471226,55.02
14227,37.7787847,-122.4104014,10.7
14228,37.7787863,-122.4216899,20.68
14229,37.7787901,-122.4305662,31.7
14230,37.7787966,-122.3959559,4.14
14231,37.7788062,-122.3970105,3.52
14232,37.7788103,-122.3990424,3.87
14233,37.778812,-122.4705849,54.44
14234,37.7788129,-122.4456347,88.84
14235,37.7788356,-122.4377368,56.21
14236,37.7788449,-122.4301357,30.45
14237,37.7788469,-122.445368,88.9
14238,37.7788519,-122.4082752,7.26
14239,37.778855,-122.3927644,6.98
14240,37.7788608,-122.4695124,60.01
14241,37.7788634,-122.4299907,30.25
14242,37.7788907,-122.4149555,16.48
14243,37.7788908,-122.4450409,89.38
14244,37.7788924,-122.3973724,3.83
14245,37.7789094,-122.4684431,61.43
14246,37.7789126,-122.4105617,11.41
14247,37.7789168,-122.4448348,90.02
14248,37.7789344,-122.4267825,26.55
14249,37.7789407,-122.406166,5.32
14250,37.7789418,-122.436901,49.96
14251,37.7789581,-122.4673741,57.65
14252,37.7789588,-122.4471759,88.96
14253,37.7789593,-122.4217245,21.03
14254,37.7789719,-122.4291385,29
14255,37.7790001,-122.4289175,28.63
14256,37.779007,-122.4663018,57.1
14257,37.779014,-122.4038964,4.24
14258,37.7790219,-122.401027,3.4
14259,37.7790341,-122.4286564,28.33
14260,37.7790353,-122.401857,3.38
14261,37.7790431,-122.513156,31.59
14262,37.779046,-122.4438084,93.36
14263,37.7790557,-122.4652305,57.22
14264,37.7790574,-122.443719,93.52
14265,37.7790678,-122.5126192,36.34
14266,37.7790694,-122.3925052,7.05
14267,37.7790733,-122.3908021,4.81
14268,37.7790743,-122.5123925,38.6
14269,37.7790747,-122.5128224,34.71
14270,37.7790825,-122.4004261,4.75
14271,37.7790913,-122.3976147,3.82
14272,37.7790983,-122.4434012,92.5
14273,37.7791044,-122.4641605,57.29
14274,37.7791126,-122.4280327,27.89
14275,37.7791315,-122.4108361,12.07
14276,37.7791363,-122.4217599,20.95
14277,37.779151,-122.435256,48.21
14278,37.779153,-122.4630929,57.09
14279,37.7791605,-122.512038,40.64
14280,37.7791611,-122.3906712,4.62
14281,37.7791838,-122.4016688,3.24
14282,37.7791861,-122.3974857,3.73
14283,37.779195,-122.4273853,27.35
14284,37.7792019,-122.4620198,57.2
14285,37.7792109,-122.4109356,12.14
14286,37.7792147,-122.4722963,54.55
14287,37.7792152,-122.4318981,34.83
14288,37.7792164,-122.4234665,22.87
14289,37.7792177,-122.5029592,85.9
14290,37.779218,-122.5118926,42
14291,37.7792205,-122.4721554,54.6
14292,37.7792497,-122.5022528,85.64
14293,37.7792499,-122.3953806,5.15
14294,37.7792507,-122.4609468,59.93
14295,37.7792531,-122.404687,4.79
14296,37.7792634,-122.4268484,26.97
14297,37.7792669,-122.5018898,85.78
14298,37.779268,-122.3984641,4.06
14299,37.7792716,-122.4420538,87.68
14300,37.7792749,-122.5011615,84.12
14301,37.7792847,-122.4015427,3.44
14302,37.7792873,-122.392231,7.04
14303,37.7792878,-122.500817,83.46
14304,37.7792956,-122.3953226,5.42
14305,37.7792988,-122.4077053,6.77
14306,37.7792995,-122.4598757,62.12
14307,37.7793021,-122.4021926,3.39
14308,37.7793122,-122.4066316,5.92
14309,37.779316,-122.4416926,85.79
14310,37.7793188,-122.5029664,85.81
14311,37.7793476,-122.5001355,82.1
14312,37.7793504,-122.4472541,89.06
14313,37.7793537,-122.399863,4.6
14314,37.7793568,-122.4587569,64.04
14315,37.7793569,-122.4997466,81.75
14316,37.7793569,-122.4413061,81.63
14317,37.7793593,-122.433613,37.58
14318,37.7793658,-122.3899768,4.27
14319,37.7793817,-122.5008238,83.54
14320,37.7793825,-122.4409862,77.73
14321,37.7793912,-122.4258442,25.71
14322,37.7794105,-122.4369961,48.87
14323,37.7794108,-122.4986771,82.46
14324,37.7794136,-122.3989775,5.98
14325,37.7794152,-122.3999458,4.96
14326,37.7794188,-122.463112,56.88
14327,37.7794214,-122.4331295,36.91
14328,37.7794239,-122.4472682,89.12
14329,37.7794476,-122.4044406,4.89
14330,37.7794519,-122.440426,73.08
14331,37.7794545,-122.4023838,3.3
14332,37.7794597,-122.4976029,84.36
14333,37.7794616,-122.4112501,12.24
14334,37.7794617,-122.500289,82.47
14335,37.7794687,-122.5008302,83.38
14336,37.7794738,-122.4578433,66.18
14337,37.7794739,-122.425195,24.84
14338,37.7794742,-122.4997552,81.62
14339,37.7794742,-122.4327217,36.08
14340,37.7794801,-122.4326755,35.93
14341,37.7794836,-122.457767,66.44
14342,37.7795049,-122.4556039,76.86
14343,37.7795049,-122.3935849,7.06
14344,37.7795067,-122.4074417,6.56
14345,37.7795084,-122.4965314,84.64
14346,37.7795098,-122.5013491,84.49
14347,37.7795186,-122.4986848,82.53
14348,37.7795221,-122.4069006,6.22
14349,37.7795221,-122.398144,4.13
14350,37.7795283,-122.5019088,85.83
14351,37.7795426,-122.4537873,90.8
14352,37.7795505,-122.4245932,24.34
14353,37.7795549,-122.5021936,85.84
14354,37.7795571,-122.4954604,81.04
14355,37.7795671,-122.4976106,84.27
14356,37.779569,-122.4319694,34.75
14357,37.7795764,-122.4025378,3.64
14358,37.7795788,-122.3901388,4.34
14359,37.7795799,-122.5029852,86.2
14360,37.7795809,-122.3949709,6.55
14361,37.7795846,-122.4168136,18.88
14362,37.779588,-122.4031686,4.09
14363,37.7795938,-122.4569001,69.21
14364,37.7795986,-122.411422,12.41
14365,37.7796051,-122.5027334,86.14
14366,37.7796058,-122.4943888,76.42
14367,37.7796122,-122.4391707,61.54
14368,37.7796142,-122.455642,76.12
14369,37.7796155,-122.4965392,84.6
14370,37.7796156,-122.4641974,56.38
14371,37.7796159,-122.398023,4.16
14372,37.7796171,-122.4240619,23.93
14373,37.7796222,-122.4011104,3.63
14374,37.7796262,-122.4269216,27.51
14375,37.7796294,-122.4314941,33.97
14376,37.7796329,-122.4353533,42.86
14377,37.7796356,-122.4868664,51.69
14378,37.7796431,-122.426925,27.74
14379,37.7796435,-122.4674237,54.75
14380,37.779653,-122.4933185,72.92
14381,37.779654,-122.4353576,42.86
14382,37.779656,-122.438806,57.96
14383,37.7796573,-122.5029908,86.43
14384,37.7796639,-122.4954687,80.99
14385,37.7796668,-122.4556644,75.11
14386,37.7796675,-122.4387112,57.94
14387,37.7796708,-122.4927183,70.85
14388,37.7796737,-122.3948479,6.74
14389,37.7796841,-122.4235632,23.77
14390,37.7796924,-122.4309983,32.92
14391,37.7796925,-122.4922476,69.07
14392,37.7797006,-122.4309337,32.92
14393,37.7797052,-122.4020662,3.56
14394,37.7797076,-122.456514,70.73
14395,37.7797129,-122.4847237,47.66
14396,37.7797152,-122.4943967,76.47
14397,37.7797204,-122.4027175,3.72
14398,37.7797246,-122.4915162,67.08
14399,37.7797295,-122.5108678,50.66
14400,37.7797302,-122.4587888,63.8
14401,37.7797352,-122.3916622,7.28
14402,37.7797361,-122.4071627,6.57
14403,37.7797381,-122.4939159,74.76
14404,37.7797414,-122.4911766,66.18
14405,37.7797551,-122.4387289,57.92
14406,37.7797641,-122.3894835,4.12
14407,37.7797667,-122.4933269,72.81
14408,37.779768,-122.4868759,51.53
14409,37.7797692,-122.4379126,52.72
14410,37.7797707,-122.4836521,46.61
14411,37.7797746,-122.4904574,61.92
14412,37.7797781,-122.4303243,31.79
14413,37.7797803,-122.4930516,71.96
14414,37.7797859,-122.484729,47.69
14415,37.7797891,-122.4227193,23.04
14416,37.7797904,-122.4901037,60.58
14417,37.7797961,-122.4151521,16.79
14418,37.7797965,-122.4301795,31.71
14419,37.7797997,-122.4226469,22.94
14420,37.7798064,-122.4925558,70.02
14421,37.7798078,-122.3939609,7.14
14422,37.7798092,-122.5104268,54.38
14423,37.7798218,-122.4922569,69.07
14424,37.7798246,-122.4561912,72.32
14425,37.7798282,-122.5101888,55.78
14426,37.7798298,-122.4028554,4.06
14427,37.7798361,-122.3982985,4.15
14428,37.7798364,-122.51004,57.23
14429,37.7798393,-122.4890327,55.76
14430,37.7798412,-122.5099618,57.94
14431,37.7798446,-122.3977345,4.28
14432,37.7798476,-122.5098542,58.64
14433,37.7798483,-122.5051541,80.34
14434,37.7798606,-122.4337144,35.81
14435,37.7798646,-122.4782875,46.57
14436,37.779865,-122.509467,60.55
14437,37.7798703,-122.4911859,66.11
14438,37.7798739,-122.437089,47.79
14439,37.7798759,-122.5083793,68.15
14440,37.7798766,-122.4642162,55.82
14441,37.7798832,-122.429533,30.96
14442,37.7798883,-122.4879591,52.07
14443,37.7798904,-122.4417409,91.31
14444,37.779892,-122.4219112,22.45
14445,37.7799038,-122.5062349,77.5
14446,37.7799063,-122.3892986,4.12
14447,37.779913,-122.4118174,12.7
14448,37.7799136,-122.5078463,70.77
14449,37.7799158,-122.421721,22.23
14450,37.779919,-122.490113,60.51
14451,37.779922,-122.4872213,51.71
14452,37.7799221,-122.399163,4.36
14453,37.7799221,-122.3896767,4.36
14454,37.7799262,-122.4772172,46.12
14455,37.7799285,-122.5091239,62.57
14456,37.7799313,-122.4291361,30.38
14457,37.7799319,-122.4897642,59.29
14458,37.7799373,-122.4868882,51.55
14459,37.7799462,-122.4558585,73.17
14460,37.7799594,-122.5086874,66.41
14461,37.7799624,-122.4320487,34.1
14462,37.7799675,-122.489042,55.75
14463,37.7799703,-122.4861649,50.35
14464,37.7799807,-122.5083866,68.18
14465,37.7799822,-122.4362387,43.48
14466,37.7799862,-122.4858174,49.99
14467,37.7799889,-122.5073163,73.14
14468,37.7799998,-122.4462931,94.13
14469,37.7800112,-122.4119409,12.78
14470,37.7800161,-122.4879684,52.01
14471,37.7800184,-122.5078539,70.77
14472,37.7800213,-122.4030986,4.57
14473,37.7800289,-122.4848811,47.88
14474,37.7800291,-122.3998696,6.78
14475,37.780035,-122.484747,47.86
14476,37.7800388,-122.4554926,74.4
14477,37.7800453,-122.4845223,47.63
14478,37.780047,-122.4844854,47.63
14479,37.7800472,-122.3985599,4.14
14480,37.7800647,-122.4868974,51.5
14481,37.780077,-122.4203424,21.46
14482,37.7800808,-122.4201892,21.54
14483,37.7800814,-122.4865285,51.11
14484,37.7800823,-122.4098437,12.53
14485,37.7800834,-122.4354442,39.43
14486,37.7800841,-122.4836748,46.51
14487,37.7800858,-122.4279044,29.58
14488,37.7800912,-122.4120393,12.8
14489,37.780094,-122.3943162,7.31
14490,37.7800989,-122.4550181,76.47
14491,37.7801083,-122.4456868,97.6
14492,37.7801115,-122.4352234,38.96
14493,37.7801132,-122.4858266,50
14494,37.780116,-122.4198234,21.11
14495,37.7801162,-122.4829712,44.67
14496,37.7801218,-122.4548367,77.29
14497,37.7801315,-122.4854234,49.22
14498,37.7801329,-122.4826063,43.55
14499,37.7801368,-122.4454603,98.29
14500,37.7801475,-122.430399,32.03
14501,37.7801539,-122.4195293,20.82
14502,37.7801541,-122.4474181,88.93
14503,37.7801611,-122.4121241,12.96
14504,37.7801617,-122.4847561,47.87
14505,37.7801665,-122.4818703,43.11
14506,37.7801682,-122.4846128,47.84
14507,37.7801791,-122.4560399,72.06
14508,37.7801802,-122.4077205,8.43
14509,37.7801818,-122.4815349,42.93
14510,37.7801854,-122.4842334,47.02
14511,37.7801869,-122.3899976,4.99
14512,37.7801945,-122.3910808,6.91
14513,37.7801962,-122.4270365,29.18
14514,37.7801977,-122.4642394,55.16
14515,37.7801997,-122.4838913,46.68
14516,37.7802051,-122.4065704,6.81
14517,37.7802058,-122.4560559,71.58
14518,37.7802103,-122.483684,46.6
14519,37.7802207,-122.4190101,20.39
14520,37.780222,-122.3892958,4.22
14521,37.7802272,-122.4343145,35.86
14522,37.7802298,-122.4832542,45.56
14523,37.7802307,-122.480464,43.34
14524,37.7802317,-122.434279,35.86
14525,37.7802412,-122.453894,81.2
14526,37.7802438,-122.4723703,52.8
14527,37.780253,-122.3910067,6.97
14528,37.7802588,-122.4826154,43.59
14529,37.7802656,-122.4631729,55.35
14530,37.7802668,-122.403403,4.78
14531,37.7802716,-122.4186146,20.19
14532,37.7802758,-122.4822392,43.51
14533,37.7802797,-122.4793897,44.58
14534,37.7802859,-122.4263308,28.59
14535,37.7802924,-122.4338018,34.53
14536,37.7802991,-122.4560927,71.02
14537,37.7802992,-122.4064462,6.83
14538,37.7803008,-122.4013118,4.12
14539,37.7803073,-122.4815439,42.92
14540,37.7803083,-122.4411712,79.54
14541,37.7803134,-122.4786529,45.6
14542,37.7803259,-122.4811347,42.94
14543,37.7803259,-122.3901684,5.67
14544,37.7803286,-122.478321,46.02
14545,37.7803301,-122.4810416,42.99
14546,37.7803323,-122.4304363,32.28
14547,37.7803403,-122.4180816,19.61
14548,37.7803465,-122.4371853,46.58
14549,37.7803497,-122.3946365,6.77
14550,37.7803558,-122.4804731,43.25
14551,37.7803564,-122.4302929,32.33
14552,37.7803592,-122.4220075,24.59
14553,37.7803608,-122.3990813,4.32
14554,37.7803623,-122.4775826,45.57
14555,37.7803655,-122.4529152,82.56
14556,37.7803775,-122.4772497,45.73
14557,37.7803808,-122.440613,72.47
14558,37.7803822,-122.3939516,8.41
14559,37.7803955,-122.4124086,13.15
14560,37.7804023,-122.3902623,5.95
14561,37.7804045,-122.4793987,44.46
14562,37.7804069,-122.4175643,19.04
14563,37.7804073,-122.4253762,28.24
14564,37.7804151,-122.432838,33.98
14565,37.7804232,-122.447476,87.78
14566,37.7804265,-122.4761775,45.46
14567,37.7804329,-122.4173623,18.8
14568,37.7804523,-122.4124836,13.15
14569,37.780453,-122.47833,46.02
14570,37.7804556,-122.4847774,46.78
14571,37.7804671,-122.4779776,45.76
14572,37.7804754,-122.4751076,47.81
